Date,Open,High,Low,Close,Adj Close,Volume
2012-01-09,99.309998,99.709999,98.279999,98.639999,98.639999,567700
2012-01-10,99.41999799999999,100.629997,99.0,99.58000200000001,99.58000200000001,875700
2012-01-11,98.699997,100.0,98.230003,99.889999,99.889999,902900
2012-01-12,99.150002,99.629997,97.82,98.209999,98.209999,994500
2012-01-13,97.620003,98.18,96.730003,97.489998,97.489998,1324900
2012-01-17,98.559998,99.400002,98.220001,98.699997,98.699997,826700
2012-01-18,98.900002,99.650002,98.760002,99.18,99.18,1061300
2012-01-19,99.18,100.08000200000001,99.010002,99.760002,99.760002,772200
2012-01-20,99.400002,99.93,98.120003,99.860001,99.860001,1271000
2012-01-23,99.510002,101.209999,99.510002,100.720001,100.720001,959800
2012-01-24,99.739998,102.040001,99.529999,101.949997,101.949997,1063900
2012-01-25,101.75,103.989998,101.650002,103.75,103.75,1036500
2012-01-26,103.959999,104.690002,103.43,103.68,103.68,912600
2012-01-27,103.82,104.66999799999999,103.339996,104.239998,104.239998,858100
2012-01-30,102.68,103.480003,102.16999799999999,102.550003,102.550003,995800
2012-01-31,103.129997,104.160004,102.559998,104.050003,104.050003,1490300
2012-02-01,104.239998,106.160004,104.239998,106.139999,106.139999,1323400
2012-02-02,106.110001,106.739998,105.629997,106.209999,106.209999,1316400
2012-02-03,107.339996,107.870003,106.800003,107.57,107.57,994900
2012-02-06,107.43,107.529999,106.610001,107.25,107.25,605900
2012-02-07,106.849998,107.33000200000001,106.010002,106.300003,106.300003,734200
2012-02-08,106.83000200000001,107.07,105.339996,106.0,106.0,794400
2012-02-09,105.989998,106.449997,104.639999,104.739998,104.739998,808800
2012-02-10,104.029999,104.66999799999999,103.400002,103.779999,103.779999,867100
2012-02-13,105.0,105.139999,104.059998,104.470001,104.470001,967400
2012-02-14,104.209999,104.269997,102.389999,103.129997,103.129997,930100
2012-02-15,103.43,103.790001,102.190002,102.779999,102.779999,757200
2012-02-16,102.800003,105.019997,102.620003,104.800003,104.800003,806800
2012-02-17,105.33000200000001,105.459999,104.0,104.839996,104.839996,854700
2012-02-21,104.790001,104.910004,102.629997,103.339996,103.339996,627000
2012-02-22,103.08000200000001,103.860001,101.57,101.760002,101.760002,973100
2012-02-23,101.599998,103.18,101.599998,103.129997,103.129997,612700
2012-02-24,103.16999799999999,103.57,102.190002,102.620003,102.620003,571100
2012-02-27,102.16999799999999,102.879997,100.980003,102.41999799999999,102.41999799999999,1332500
2012-02-28,102.660004,102.93,101.629997,101.809998,101.809998,922200
2012-02-29,101.82,102.309998,101.019997,101.550003,101.550003,1461700
2012-03-01,101.529999,102.58000200000001,101.41999799999999,102.470001,102.470001,693600
2012-03-02,102.370003,102.959999,102.139999,102.459999,102.459999,513500
2012-03-05,102.379997,103.16999799999999,101.599998,103.019997,103.019997,526200
2012-03-06,102.129997,103.379997,101.75,102.550003,102.550003,1126300
2012-03-07,102.720001,103.129997,101.260002,103.059998,103.059998,1002200
2012-03-08,103.400002,103.400002,101.620003,101.910004,101.910004,1152900
2012-03-09,101.879997,102.730003,101.66999799999999,102.309998,102.309998,662400
2012-03-12,102.529999,104.839996,102.379997,103.769997,103.769997,1193300
2012-03-13,104.129997,105.959999,104.029999,105.709999,105.709999,1172300
2012-03-14,105.58000200000001,106.279999,104.870003,105.08000200000001,105.08000200000001,858400
2012-03-15,105.33000200000001,105.440002,104.339996,104.739998,104.739998,928300
2012-03-16,104.760002,106.360001,104.699997,105.940002,105.940002,1694400
2012-03-19,105.610001,106.0,104.709999,105.16999799999999,105.16999799999999,1317300
2012-03-20,104.290001,105.839996,104.099998,105.08000200000001,105.08000200000001,955200
2012-03-21,105.050003,105.32,104.269997,104.349998,104.349998,822200
2012-03-22,103.910004,103.910004,102.41999799999999,103.379997,103.379997,786100
2012-03-23,103.470001,104.58000200000001,102.68,104.010002,104.010002,821600
2012-03-26,105.190002,105.239998,103.989998,104.480003,104.480003,851800
2012-03-27,104.660004,104.940002,104.08000200000001,104.139999,104.139999,844500
2012-03-28,103.769997,104.33000200000001,102.980003,104.33000200000001,104.33000200000001,921800
2012-03-29,103.690002,104.139999,102.82,103.860001,103.860001,928700
2012-03-30,104.610001,105.309998,104.32,104.989998,104.989998,1209100
2012-04-02,104.989998,105.599998,104.660004,105.209999,105.209999,1116600
2012-04-03,104.720001,105.129997,104.370003,104.849998,104.849998,732100
2012-04-04,104.239998,104.349998,103.25,103.610001,103.610001,614300
2012-04-05,103.040001,103.489998,102.139999,102.760002,102.760002,744900
2012-04-09,101.029999,101.83000200000001,100.779999,101.389999,101.389999,807000
2012-04-10,101.349998,101.610001,98.91999799999999,99.029999,99.029999,1153500
2012-04-11,100.019997,100.470001,99.370003,100.449997,100.449997,866400
2012-04-12,100.269997,102.010002,99.510002,102.010002,102.010002,831100
2012-04-13,101.529999,101.75,100.190002,100.300003,100.300003,1062000
2012-04-16,100.970001,102.529999,100.870003,101.900002,101.900002,891600
2012-04-17,102.199997,103.790001,101.489998,103.639999,103.639999,1106800
2012-04-18,102.809998,103.5,102.480003,103.08000200000001,103.08000200000001,763000
2012-04-19,103.25,103.57,102.5,103.339996,103.339996,748300
2012-04-20,103.610001,105.16999799999999,103.5,105.019997,105.019997,1072700
2012-04-23,103.93,104.510002,103.470001,104.459999,104.459999,1237100
2012-04-24,104.68,106.190002,104.489998,106.160004,106.160004,1338200
2012-04-25,106.949997,106.949997,105.900002,106.779999,106.779999,1071900
2012-04-26,106.480003,107.650002,106.190002,107.459999,107.459999,782300
2012-04-27,107.550003,108.18,106.440002,107.800003,107.800003,885800
2012-04-30,107.760002,108.300003,107.139999,108.25,108.25,1060600
2012-05-01,108.349998,110.16999799999999,107.809998,109.75,109.75,875000
2012-05-02,106.699997,109.739998,106.699997,109.410004,109.410004,1021700
2012-05-03,109.610001,109.720001,107.849998,107.900002,107.900002,1491400
2012-05-04,107.75,108.239998,107.389999,107.949997,107.949997,1382300
2012-05-07,107.410004,108.860001,107.33000200000001,108.43,108.43,881400
2012-05-08,108.059998,108.610001,107.57,108.339996,108.339996,1091300
2012-05-09,107.459999,108.82,107.0,107.82,107.82,885700
2012-05-10,108.970001,108.970001,107.110001,108.199997,108.199997,817200
2012-05-11,107.910004,108.510002,107.370003,108.309998,108.309998,1013800
2012-05-14,107.58000200000001,108.480003,107.260002,107.519997,107.519997,1131800
2012-05-15,107.389999,107.66999799999999,106.360001,106.5,106.5,865400
2012-05-16,107.150002,107.32,104.800003,104.889999,104.889999,1023000
2012-05-17,104.720001,105.139999,101.660004,101.709999,101.709999,1442900
2012-05-18,102.519997,102.980003,100.470001,100.870003,100.870003,1077900
2012-05-21,101.449997,103.690002,101.16999799999999,103.5,103.5,900300
2012-05-22,103.57,103.699997,102.720001,103.279999,103.279999,638600
2012-05-23,102.739998,103.839996,102.099998,103.599998,103.599998,867000
2012-05-24,103.360001,104.5,102.949997,104.050003,104.050003,711200
2012-05-25,103.879997,104.470001,103.529999,103.849998,103.849998,857600
2012-05-29,104.099998,105.599998,104.099998,105.33000200000001,105.33000200000001,718900
2012-05-30,104.029999,104.599998,102.629997,102.66999799999999,102.66999799999999,895400
2012-05-31,102.980003,103.959999,101.75,102.93,102.93,1224000
2012-06-01,101.199997,102.160004,100.800003,101.309998,101.309998,1193300
2012-06-04,101.559998,101.559998,99.33000200000001,100.269997,100.269997,1006800
2012-06-05,100.339996,101.83000200000001,99.849998,101.589996,101.589996,889800
2012-06-06,102.57,104.129997,101.760002,104.129997,104.129997,970000
2012-06-07,105.019997,105.379997,103.239998,103.849998,103.849998,606900
2012-06-08,103.510002,105.199997,103.510002,105.199997,105.199997,570600
2012-06-11,105.709999,105.849998,101.83000200000001,101.889999,101.889999,1188800
2012-06-12,102.209999,102.410004,100.970001,102.059998,102.059998,1214800
2012-06-13,101.839996,102.730003,101.010002,101.5,101.5,996400
2012-06-14,101.75,103.660004,101.459999,103.209999,103.209999,655800
2012-06-15,103.720001,104.110001,102.879997,104.029999,104.029999,1084900
2012-06-18,103.959999,105.379997,103.199997,104.940002,104.940002,696300
2012-06-19,105.33000200000001,105.980003,104.699997,105.309998,105.309998,568900
2012-06-20,105.589996,106.260002,104.839996,105.540001,105.540001,898600
2012-06-21,105.779999,105.959999,103.480003,103.639999,103.639999,937200
2012-06-22,104.059998,104.209999,103.110001,103.309998,103.309998,1901400
2012-06-25,102.610001,104.459999,102.5,104.089996,104.089996,933600
2012-06-26,104.370003,104.800003,103.360001,104.099998,104.099998,655000
2012-06-27,104.139999,104.389999,103.129997,103.849998,103.849998,499700
2012-06-28,103.33000200000001,105.050003,102.629997,104.860001,104.860001,416300
2012-06-29,106.83000200000001,108.370003,105.989998,108.370003,108.370003,984200
2012-07-02,109.230003,109.57,108.040001,109.57,109.57,900000
2012-07-03,109.400002,110.309998,109.139999,110.25,110.25,457100
2012-07-05,110.0,110.440002,108.93,109.370003,109.370003,513900
2012-07-06,108.339996,110.410004,108.220001,110.18,110.18,609100
2012-07-09,109.889999,110.059998,109.08000200000001,109.629997,109.629997,629100
2012-07-10,109.970001,110.199997,107.91999799999999,108.449997,108.449997,545100
2012-07-11,108.68,109.239998,108.199997,108.949997,108.949997,719200
2012-07-12,108.260002,109.730003,107.879997,108.900002,108.900002,765600
2012-07-13,109.160004,110.620003,109.08000200000001,110.589996,110.589996,587400
2012-07-16,110.849998,110.849998,110.110001,110.5,110.5,594600
2012-07-17,110.690002,112.089996,109.760002,111.949997,111.949997,838100
2012-07-18,111.18,111.860001,110.440002,111.019997,111.019997,702300
2012-07-19,111.010002,111.25,109.18,110.349998,110.349998,779100
2012-07-20,109.449997,110.440002,108.959999,109.93,109.93,700100
2012-07-23,108.720001,109.349998,108.209999,109.07,109.07,656100
2012-07-24,109.029999,109.410004,107.519997,108.540001,108.540001,589100
2012-07-25,109.0,109.389999,107.709999,108.720001,108.720001,570200
2012-07-26,110.089996,111.089996,109.07,110.110001,110.110001,861800
2012-07-27,110.58000200000001,111.66999799999999,110.110001,110.790001,110.790001,809000
2012-07-30,110.66999799999999,111.379997,109.940002,110.41999799999999,110.41999799999999,790500
2012-07-31,110.230003,111.309998,110.220001,110.900002,110.900002,669400
2012-08-01,111.209999,112.0,110.610001,111.199997,111.199997,797500
2012-08-02,110.550003,111.900002,110.190002,111.809998,111.809998,788200
2012-08-03,112.58000200000001,113.300003,112.160004,113.0,113.0,959000
2012-08-06,113.389999,113.83000200000001,112.57,113.16999799999999,113.16999799999999,1434800
2012-08-07,112.720001,113.010002,111.339996,112.529999,112.529999,764700
2012-08-08,112.269997,112.33000200000001,110.57,110.790001,110.790001,687100
2012-08-09,110.66999799999999,111.889999,110.059998,110.519997,110.519997,1279100
2012-08-10,110.25,110.91999799999999,109.839996,110.699997,110.699997,595000
2012-08-13,110.279999,111.449997,110.279999,111.0,111.0,420700
2012-08-14,111.160004,111.489998,110.279999,110.559998,110.559998,503900
2012-08-15,110.57,111.550003,110.33000200000001,111.339996,111.339996,281100
2012-08-16,111.089996,112.160004,110.720001,111.989998,111.989998,495800
2012-08-17,112.139999,112.209999,111.389999,111.760002,111.760002,450000
2012-08-20,111.510002,111.769997,110.57,111.339996,111.339996,633700
2012-08-21,111.339996,111.610001,110.790001,111.349998,111.349998,656800
2012-08-22,111.269997,111.839996,110.190002,111.620003,111.620003,652700
2012-08-23,111.57,111.93,111.18,111.58000200000001,111.58000200000001,693300
2012-08-24,111.349998,112.199997,111.16999799999999,111.839996,111.839996,498100
2012-08-27,111.949997,112.269997,111.059998,111.43,111.43,412300
2012-08-28,111.120003,111.980003,110.290001,111.849998,111.849998,584000
2012-08-29,112.32,112.32,111.290001,111.849998,111.849998,538400
2012-08-30,111.290001,111.589996,110.949997,111.400002,111.400002,547900
2012-08-31,111.839996,112.260002,111.139999,112.129997,112.129997,797000
2012-09-04,112.099998,112.82,111.07,112.760002,112.760002,489500
2012-09-05,112.75,112.75,111.66999799999999,112.379997,112.379997,473900
2012-09-06,112.870003,113.309998,112.57,112.949997,112.949997,747800
2012-09-07,113.589996,114.510002,113.25,114.370003,114.370003,1020600
2012-09-10,114.160004,114.160004,113.050003,113.209999,113.209999,736800
2012-09-11,112.83000200000001,113.43,112.290001,112.68,112.68,810900
2012-09-12,112.900002,113.279999,112.43,112.760002,112.760002,746300
2012-09-13,112.769997,114.83000200000001,112.440002,114.83000200000001,114.83000200000001,1006000
2012-09-14,116.93,116.940002,115.16999799999999,116.07,116.07,1044500
2012-09-17,116.239998,117.0,115.510002,115.870003,115.870003,517700
2012-09-18,115.58000200000001,115.68,114.639999,114.949997,114.949997,452500
2012-09-19,115.050003,115.360001,113.660004,113.660004,113.660004,630300
2012-09-20,113.599998,113.75,112.18,112.540001,112.540001,912200
2012-09-21,112.970001,113.989998,112.629997,113.540001,113.540001,1668400
2012-09-24,113.099998,114.440002,112.489998,112.57,112.57,996500
2012-09-25,112.82,112.910004,110.800003,110.82,110.82,749200
2012-09-26,110.57,111.18,110.220001,110.400002,110.400002,820700
2012-09-27,110.699997,112.230003,110.559998,111.389999,111.389999,828100
2012-09-28,110.790001,111.190002,110.32,110.610001,110.610001,909700
2012-10-01,110.66999799999999,111.059998,108.620003,109.440002,109.440002,1086400
2012-10-02,109.779999,110.370003,109.010002,109.779999,109.779999,697000
2012-10-03,110.029999,111.559998,109.900002,110.489998,110.489998,604600
2012-10-04,110.849998,111.16999799999999,109.660004,109.879997,109.879997,509400
2012-10-05,110.300003,110.860001,109.720001,110.150002,110.150002,329100
2012-10-08,110.110001,110.260002,109.779999,110.019997,110.019997,356000
2012-10-09,110.059998,110.940002,109.5,109.58000200000001,109.58000200000001,421000
2012-10-10,109.769997,109.889999,108.860001,109.5,109.5,463800
2012-10-11,110.139999,110.550003,109.449997,109.449997,109.449997,363200
2012-10-12,109.43,110.260002,108.66999799999999,108.980003,108.980003,468700
2012-10-15,108.970001,109.91999799999999,108.470001,109.870003,109.870003,425900
2012-10-16,110.260002,110.989998,109.870003,110.279999,110.279999,459900
2012-10-17,109.940002,110.440002,109.18,110.129997,110.129997,632100
2012-10-18,110.0,111.459999,109.93,111.459999,111.459999,676300
2012-10-19,110.900002,111.309998,109.269997,109.529999,109.529999,950500
2012-10-22,109.370003,109.510002,108.239998,109.290001,109.290001,791100
2012-10-23,108.040001,108.290001,107.32,107.690002,107.690002,852400
2012-10-24,106.860001,108.709999,106.860001,107.709999,107.709999,1314900
2012-10-25,108.82,109.699997,106.779999,107.349998,107.349998,1107300
2012-10-26,107.25,107.25,105.75,106.529999,106.529999,1078100
2012-10-31,107.839996,107.839996,105.410004,106.300003,106.300003,1048800
2012-11-01,106.449997,107.290001,105.870003,107.160004,107.160004,789900
2012-11-02,107.519997,108.0,107.129997,107.220001,107.220001,638600
2012-11-05,107.720001,107.720001,105.779999,106.389999,106.389999,814700
2012-11-06,106.639999,107.190002,105.879997,107.050003,107.050003,815100
2012-11-07,106.230003,107.0,105.889999,106.08000200000001,106.08000200000001,758300
2012-11-08,105.519997,105.790001,103.459999,103.690002,103.690002,1102400
2012-11-09,103.370003,104.099998,103.019997,103.099998,103.099998,739800
2012-11-12,103.18,103.220001,102.400002,102.480003,102.480003,625200
2012-11-13,102.089996,103.019997,101.5,101.610001,101.610001,2058700
2012-11-14,101.75,101.989998,99.849998,100.059998,100.059998,1582500
2012-11-15,100.199997,100.82,99.230003,100.029999,100.029999,961500
2012-11-16,100.269997,101.139999,99.32,100.849998,100.849998,708300
2012-11-19,101.309998,102.230003,101.209999,101.879997,101.879997,767400
2012-11-20,101.660004,102.260002,100.959999,102.25,102.25,472100
2012-11-21,102.269997,102.730003,101.220001,101.66999799999999,101.66999799999999,595200
2012-11-23,102.349998,103.059998,101.66999799999999,103.059998,103.059998,304300
2012-11-26,102.300003,103.489998,101.980003,102.610001,102.610001,978500
2012-11-27,102.110001,103.099998,101.129997,101.639999,101.639999,1464600
2012-11-28,101.550003,101.83000200000001,100.68,101.449997,101.449997,1214000
2012-11-29,101.91999799999999,102.510002,101.150002,102.190002,102.190002,594300
2012-11-30,102.190002,103.0,102.129997,102.629997,102.629997,940900
2012-12-03,102.970001,103.610001,102.209999,102.589996,102.589996,632100
2012-12-04,102.41999799999999,103.57,102.139999,102.529999,102.529999,627100
2012-12-05,102.720001,102.860001,101.959999,102.559998,102.559998,725000
2012-12-06,102.889999,104.43,102.889999,104.230003,104.230003,897600
2012-12-07,104.25,105.440002,104.010002,105.400002,105.400002,1010800
2012-12-10,105.040001,105.349998,104.480003,104.989998,104.989998,675400
2012-12-11,105.220001,105.41999799999999,104.739998,104.879997,104.879997,1101400
2012-12-12,104.660004,104.83000200000001,103.43,104.269997,104.269997,750500
2012-12-13,104.050003,104.269997,103.470001,103.75,103.75,666700
2012-12-14,103.510002,104.400002,103.510002,103.980003,103.980003,765200
2012-12-17,104.43,104.900002,104.08000200000001,104.839996,104.839996,821200
2012-12-18,104.91999799999999,105.690002,104.66999799999999,105.400002,105.400002,1138100
2012-12-19,105.57,105.66999799999999,104.760002,105.199997,105.199997,1022500
2012-12-20,105.269997,106.699997,105.019997,106.66999799999999,106.66999799999999,903600
2012-12-21,105.889999,106.870003,105.589996,105.699997,105.699997,1400100
2012-12-24,105.470001,106.32,105.099998,105.989998,105.989998,249500
2012-12-26,106.110001,106.110001,105.059998,105.620003,105.620003,535500
2012-12-27,105.43,105.93,104.230003,105.66999799999999,105.66999799999999,690400
2012-12-28,105.040001,106.160004,104.849998,104.940002,104.940002,553800
2012-12-31,104.699997,105.839996,104.529999,105.809998,105.809998,810100
2013-01-02,106.760002,107.220001,105.900002,106.650002,106.650002,1029500
2013-01-03,106.800003,107.400002,106.519997,106.779999,106.779999,732900
2013-01-04,106.699997,107.660004,106.699997,107.470001,107.470001,650000
2013-01-07,107.029999,108.32,106.93,108.260002,108.260002,807400
2013-01-08,107.910004,108.160004,107.040001,107.33000200000001,107.33000200000001,591500
2013-01-09,107.449997,107.730003,107.33000200000001,107.559998,107.559998,532700
2013-01-10,107.870003,107.870003,107.0,107.400002,107.400002,780500
2013-01-11,107.550003,107.699997,106.879997,107.0,107.0,688600
2013-01-14,107.120003,107.510002,107.059998,107.360001,107.360001,489200
2013-01-15,107.230003,108.889999,107.050003,108.699997,108.699997,729200
2013-01-16,108.190002,108.260002,106.709999,107.589996,107.589996,794700
2013-01-17,107.690002,107.940002,107.089996,107.120003,107.120003,673500
2013-01-18,107.190002,107.870003,107.059998,107.83000200000001,107.83000200000001,1181800
2013-01-22,107.5,108.940002,107.470001,108.91999799999999,108.91999799999999,633900
2013-01-23,108.589996,109.08000200000001,108.379997,108.760002,108.760002,496800
2013-01-24,108.900002,109.379997,108.400002,109.0,109.0,492200
2013-01-25,109.25,109.650002,108.860001,109.459999,109.459999,564000
2013-01-28,109.459999,109.489998,108.41999799999999,108.83000200000001,108.83000200000001,735600
2013-01-29,108.959999,109.360001,108.43,108.849998,108.849998,644300
2013-01-30,108.58000200000001,109.239998,106.040001,106.510002,106.510002,1793400
2013-01-31,106.519997,106.900002,105.129997,105.279999,105.279999,1339900
2013-02-01,105.610001,106.309998,105.019997,105.099998,105.099998,1308100
2013-02-04,104.449997,105.849998,104.139999,104.5,104.5,874900
2013-02-05,105.089996,105.110001,103.790001,104.019997,104.019997,980100
2013-02-06,103.57,104.349998,103.57,104.230003,104.230003,653000
2013-02-07,104.550003,104.889999,104.019997,104.18,104.18,880100
2013-02-08,104.279999,105.25,104.18,105.139999,105.139999,1054200
2013-02-11,104.949997,105.309998,104.610001,105.290001,105.290001,1174300
2013-02-12,105.540001,107.059998,105.470001,107.029999,107.029999,805100
2013-02-13,107.120003,107.349998,106.720001,107.18,107.18,910600
2013-02-14,106.760002,107.360001,106.269997,107.349998,107.349998,970100
2013-02-15,107.230003,107.279999,106.529999,107.209999,107.209999,1307400
2013-02-19,107.190002,107.839996,106.489998,107.349998,107.349998,974900
2013-02-20,107.260002,107.769997,106.5,106.519997,106.519997,678800
2013-02-21,106.099998,106.58000200000001,105.07,105.459999,105.459999,929400
2013-02-22,105.889999,106.57,105.589996,106.269997,106.269997,544600
2013-02-25,106.690002,106.91999799999999,104.0,104.010002,104.010002,641100
2013-02-26,104.529999,105.18,103.540001,104.199997,104.199997,932600
2013-02-27,104.07,104.629997,103.800003,103.900002,103.900002,943400
2013-02-28,104.050003,104.68,103.0,103.879997,103.879997,2099100
2013-03-01,103.57,104.300003,102.18,103.519997,103.519997,1860200
2013-03-04,103.480003,104.75,103.050003,104.470001,104.470001,716400
2013-03-05,104.93,105.550003,104.5,105.25,105.25,510400
2013-03-06,105.650002,105.650002,104.480003,104.83000200000001,104.83000200000001,381700
2013-03-07,104.879997,105.33000200000001,103.769997,103.83000200000001,103.83000200000001,888800
2013-03-08,104.41999799999999,104.41999799999999,102.650002,102.889999,102.889999,949700
2013-03-11,102.809998,104.059998,102.68,104.040001,104.040001,926600
2013-03-12,104.019997,104.839996,103.449997,104.779999,104.779999,1049300
2013-03-13,104.809998,105.08000200000001,104.459999,104.91999799999999,104.91999799999999,777700
2013-03-14,105.040001,105.900002,104.900002,105.66999799999999,105.66999799999999,863100
2013-03-15,105.25,105.400002,104.410004,105.25,105.25,1260100
2013-03-18,104.540001,105.199997,104.0,104.709999,104.709999,1344600
2013-03-19,104.589996,104.879997,102.5,102.809998,102.809998,1309500
2013-03-20,103.129997,103.269997,101.66999799999999,101.849998,101.849998,1547300
2013-03-21,101.410004,101.93,100.660004,100.709999,100.709999,1371700
2013-03-22,100.949997,101.519997,100.779999,100.980003,100.980003,1098000
2013-03-25,101.349998,101.760002,100.620003,100.889999,100.889999,1425600
2013-03-26,100.68,101.099998,100.360001,100.660004,100.660004,899500
2013-03-27,100.18,100.790001,99.849998,100.33000200000001,100.33000200000001,865900
2013-03-28,100.300003,101.470001,99.93,101.059998,101.059998,1691600
2013-04-01,100.860001,101.639999,100.0,100.5,100.5,782500
2013-04-02,100.989998,102.360001,100.93,102.139999,102.139999,1182300
2013-04-03,102.480003,103.41999799999999,101.769997,103.269997,103.269997,1162100
2013-04-04,103.510002,105.620003,103.440002,105.510002,105.510002,1809000
2013-04-05,104.620003,106.5,104.110001,106.25,106.25,1200100
2013-04-08,106.18,107.779999,105.269997,107.730003,107.730003,870800
2013-04-09,107.599998,108.839996,106.050003,108.32,108.32,1703500
2013-04-10,108.760002,110.129997,108.400002,109.870003,109.870003,1481100
2013-04-11,109.790001,110.839996,109.790001,110.510002,110.510002,1543600
2013-04-12,110.389999,110.900002,109.980003,110.360001,110.360001,999500
2013-04-15,109.559998,110.0,108.07,108.160004,108.160004,1936800
2013-04-16,109.989998,110.099998,108.410004,109.529999,109.529999,1259700
2013-04-17,109.089996,109.540001,108.07,109.290001,109.290001,1100100
2013-04-18,109.309998,109.599998,108.370003,109.08000200000001,109.08000200000001,1057900
2013-04-19,109.5,110.08000200000001,108.959999,109.800003,109.800003,1186800
2013-04-22,109.900002,109.980003,108.720001,108.860001,108.860001,1160300
2013-04-23,109.349998,109.41999799999999,107.57,108.41999799999999,108.41999799999999,1433800
2013-04-24,108.699997,109.160004,107.989998,108.379997,108.379997,1256600
2013-04-25,108.410004,108.68,107.760002,108.050003,108.050003,1063100
2013-04-26,107.839996,108.449997,107.639999,107.769997,107.769997,838200
2013-04-29,107.769997,109.220001,107.68,109.150002,109.150002,730200
2013-04-30,108.83000200000001,109.559998,108.029999,109.43,109.43,1526100
2013-05-01,108.879997,109.339996,108.019997,108.709999,108.709999,915600
2013-05-02,108.900002,109.629997,108.559998,109.059998,109.059998,651000
2013-05-03,109.650002,109.650002,108.43,108.58000200000001,108.58000200000001,1185900
2013-05-06,108.860001,109.360001,108.650002,109.209999,109.209999,1035300
2013-05-07,109.129997,110.339996,108.559998,110.300003,110.300003,1233000
2013-05-08,109.93,110.809998,109.18,110.809998,110.809998,1365600
2013-05-09,110.550003,110.790001,109.870003,110.040001,110.040001,1066700
2013-05-10,110.279999,111.269997,109.599998,111.230003,111.230003,1133300
2013-05-13,110.739998,111.32,110.459999,110.910004,110.910004,1011400
2013-05-14,111.07,111.220001,110.120003,110.5,110.5,1229600
2013-05-15,110.730003,111.82,110.220001,111.730003,111.730003,1074700
2013-05-16,111.349998,112.16999799999999,110.83000200000001,111.339996,111.339996,784200
2013-05-17,111.510002,112.440002,111.279999,112.43,112.43,1150900
2013-05-20,112.339996,113.760002,112.07,113.699997,113.699997,1014400
2013-05-21,114.150002,114.870003,113.620003,114.589996,114.589996,1153000
2013-05-22,114.68,115.849998,112.269997,112.989998,112.989998,1498900
2013-05-23,112.029999,112.900002,111.040001,112.620003,112.620003,1736300
2013-05-24,111.949997,112.75,111.010002,112.440002,112.440002,955800
2013-05-28,113.360001,113.620003,110.550003,111.150002,111.150002,1366600
2013-05-29,110.93,111.18,108.370003,109.58000200000001,109.58000200000001,1471600
2013-05-30,109.58000200000001,110.019997,108.220001,108.309998,108.309998,1226600
2013-05-31,108.279999,108.900002,106.550003,106.58000200000001,106.58000200000001,1548500
2013-06-03,106.879997,108.66999799999999,106.18,108.489998,108.489998,1683700
2013-06-04,108.68,109.75,108.559998,108.959999,108.959999,1267400
2013-06-05,108.629997,109.050003,107.400002,107.849998,107.849998,959500
2013-06-06,108.07,109.650002,107.18,109.58000200000001,109.58000200000001,876200
2013-06-07,109.849998,110.489998,108.120003,109.809998,109.809998,814200
2013-06-10,110.0,110.449997,108.93,109.32,109.32,844700
2013-06-11,108.389999,108.629997,106.790001,106.900002,106.900002,1403400
2013-06-12,107.410004,107.709999,106.309998,106.519997,106.519997,1342200
2013-06-13,106.660004,111.32,106.260002,110.779999,110.779999,1225700
2013-06-14,110.779999,113.190002,109.790001,110.089996,110.089996,1184400
2013-06-17,110.809998,111.519997,110.190002,111.230003,111.230003,1177200
2013-06-18,111.160004,111.91999799999999,110.440002,111.199997,111.199997,961400
2013-06-19,111.230003,111.68,107.239998,107.510002,107.510002,924300
2013-06-20,106.790001,106.959999,99.809998,100.58000200000001,100.58000200000001,2501000
2013-06-21,101.470001,102.940002,99.709999,101.940002,101.940002,1823600
2013-06-24,100.43,104.900002,99.589996,102.629997,102.629997,1484600
2013-06-25,103.620003,103.900002,101.860001,102.660004,102.660004,1236700
2013-06-26,103.08000200000001,104.349998,102.760002,103.910004,103.910004,1303000
2013-06-27,104.449997,106.620003,104.440002,106.480003,106.480003,1164300
2013-06-28,106.300003,106.900002,105.370003,105.470001,105.470001,1079500
2013-07-01,106.269997,106.360001,104.529999,104.760002,104.760002,651700
2013-07-02,104.099998,106.83000200000001,104.050003,106.089996,106.089996,812600
2013-07-03,105.43,106.260002,104.440002,104.93,104.93,539300
2013-07-05,105.660004,105.839996,103.150002,105.18,105.18,743700
2013-07-08,105.300003,106.41999799999999,105.0,105.470001,105.470001,1128100
2013-07-09,105.959999,107.75,105.889999,107.309998,107.309998,850800
2013-07-10,107.029999,107.279999,105.870003,106.860001,106.860001,743600
2013-07-11,107.849998,111.129997,107.849998,110.690002,110.690002,1171200
2013-07-12,110.910004,111.440002,109.209999,110.360001,110.360001,1178000
2013-07-15,110.0,110.0,108.25,109.699997,109.699997,856100
2013-07-16,109.660004,110.190002,108.900002,109.5,109.5,834900
2013-07-17,109.769997,109.959999,108.57,109.050003,109.050003,1004300
2013-07-18,109.519997,110.529999,109.160004,110.510002,110.510002,548600
2013-07-19,110.459999,110.690002,109.389999,110.110001,110.110001,670900
2013-07-22,110.089996,111.620003,109.879997,111.349998,111.349998,654900
2013-07-23,111.510002,111.82,110.5,111.0,111.0,487400
2013-07-24,111.07,111.410004,108.480003,109.029999,109.029999,1032800
2013-07-25,108.400002,109.370003,108.07,108.550003,108.550003,857100
2013-07-26,108.339996,109.779999,107.83000200000001,109.75,109.75,535900
